smiles,bead_combined,delta_G_head_sum,prediction,positive,negative
CCCCCCCCCCCCOC[P+](C)(C)CC(=O)OCC(=O)O,N3r-Q1-N4a-P2,46.0,0,0.8746799826622009,0.1253199875354766
CCCCCCCCCCCCOC[P+](C)(C)CC(=O)OCC(=O)C,N3r-Q1-N4a-N5a,40.3,0,0.937328279018402,0.0626716911792755
CCCCCCCCCCCCOC[P+](C)(C)CC(=O)OCOc4ccc(C)cc4,N3r-Q1-N4a-N6,42.6,0,0.985601246356964,0.0143987704068422
CCCCCCCCCCCCOC[P+](C)(C)CC(=O)CC(=O)OC,N3r-Q1-N5a-N4a,40.3,0,0.8310385942459106,0.1689614206552505
CCCCCCCCCCCCOC[P+](C)(C)CC(=O)COc4ccc(C)cc4,N3r-Q1-N5a-N6,45.1,0,0.9130672216415404,0.0869327187538147
CCCCCCCCCCCCOC[P+](C)(C)CNCOc4ccc(C)cc4,N3r-Q1-N4-N6,42.6,0,0.928179919719696,0.0718200728297233
CCCCCCCCCCCCOC[P+](C)(C)CN(C)COc4ccc(C)cc4,N3r-Q1-N3a-N6,41.2,0,0.8763176798820496,0.1236823126673698
CCCCCCCCCCCCOC[P+](C)(C)COc3ccc(CC=O)cc3,N3r-Q1-N6-N5a,45.1,0,0.9604546427726746,0.0395453348755836
CCCCCCCCCCCCOC[P+](C)(C)COc3ccc(CN)cc3,N3r-Q1-N6-N6d,47.400000000000006,0,0.9634555578231812,0.0365444682538509
CCCCCCCCCCCCOC[P+](C)(C)COc3ccc(CO)cc3,N3r-Q1-N6-P1,48.7,0,0.9634555578231812,0.0365444682538509
CCCCCCCCCCCCOC[P+](C)(C)COc3ccc(CC(=O)N)cc3,N3r-Q1-N6-P5,56.8,0,0.9465827941894532,0.0534171909093856
CCCCCCCCCCCCOC[P+](C)(C)COc3ccc(CC(=O)NC)cc3,N3r-Q1-N6-P3,52.6,0,0.9720579385757446,0.027942094951868
CCCCCCCCCCCCOC[P+](C)(C)COc3ccc(CC(=O)N(C)C)cc3,N3r-Q1-N6-P3a,52.6,0,0.9828239679336548,0.0171760823577642
CCCCCCCCCCCCOC[P+](C)(C)COc3ccc(CC(=O)O)cc3,N3r-Q1-N6-P2,50.8,0,0.9465827941894532,0.0534171909093856
CCCCCCCCCCCCOC[P+](C)(C)COc3ccc(COC)cc3,N3r-Q1-N6-N3r,41.2,0,0.959039270877838,0.040960781276226
CCCCCCCCCCCCOC[P+](C)(C)COc3ccc(CC(=O)OC)cc3,N3r-Q1-N6-N4a,42.6,0,0.9720579385757446,0.027942094951868
CCCCCCCCCCCCOC[P+](C)(C)COc3ccc(CNC)cc3,N3r-Q1-N6-N4,42.6,0,0.959039270877838,0.040960781276226
CCCCCCCCCCCCOC[P+](C)(C)COc3ccc(CN(C)C)cc3,N3r-Q1-N6-N3a,41.2,0,0.9596953988075256,0.0403045825660228
CCCCCCCCCCCCOC[P+](C)(C)COc3ccc(COc4ccc(C)cc4)cc3,N3r-Q1-N6-N6,47.400000000000006,0,0.989417850971222,0.0105821248143911
CCCCCCCCCCCCOCC(=N)C[N+](C)(C)CO,N3r-N2-Q2-P1,46.900000000000006,0,0.8135454058647156,0.1864546686410904
CCCCCCCCCCCCOCC(=N)C[N+](C)(C)CC(=O)N,N3r-N2-Q2-P5,55.0,0,0.7057427167892456,0.2942573130130768
CCCCCCCCCCCCOCC(=N)C[N+](C)(C)CC(=O)NC,N3r-N2-Q2-P3,50.8,0,0.8366597294807434,0.1633403152227401
CCCCCCCCCCCCOCC(=N)C[N+](C)(C)CC(=O)O,N3r-N2-Q2-P2,49.0,0,0.7057427167892456,0.2942573130130768
CCCCCCCCCCCCOCC(=N)C[N+](C)(C)CC(=O)OC,N3r-N2-Q2-N4a,40.8,0,0.8366597294807434,0.1633403152227401
CCCCCCCCCCCCOCC(=N)C[N+](C)(C)CC(=O)C,N3r-N2-Q2-N5a,43.3,0,0.7095614671707153,0.2904385328292846
CCCCCCCCCCCCOCC(=N)C[N+](C)(C)COc4ccc(C)cc4,N3r-N2-Q2-N6,45.60000000000001,0,0.8991924524307251,0.1008074879646301
CCCCCCCCCCCCOCC(=N)COCC(=O)[O-],N3r-N2-N3r-Q5n,70.8,0,0.7870758771896362,0.2129241377115249
CCCCCCCCCCCCOCC(=N)CC(=O)OCC(=O)[O-],N3r-N2-N4a-Q5n,72.19999999999999,0,0.8651908040046692,0.1348091661930084
CCCCCCCCCCCCOCC(=N)CC(=O)OC[N+](C)(C)C,N3r-N2-N4a-Q2,40.8,0,0.931097447872162,0.0689025297760963
CCCCCCCCCCCCOCC(=N)COC(=O)CS(=O)(=O)[O-],N3r-N2-N4a-Q4n,56.4,0,0.8539758920669556,0.1460241079330444
CCCCCCCCCCCCOCC(=N)CC(=O)C[N+](C)(C)C,N3r-N2-N5a-Q2,43.3,0,0.8718448877334595,0.1281551122665405
CCCCCCCCCCCCOCC(=N)CNCC(=O)[O-],N3r-N2-N4-Q5n,72.19999999999999,0,0.787075936794281,0.2129241228103637
CCCCCCCCCCCCOCC(=N)CN(C)CC(=O)[O-],N3r-N2-N3a-Q5n,70.8,0,0.8038597702980042,0.1961401998996734
CCCCCCCCCCCCOCC(=N)COc3ccc(C[NH3+])cc3,N3r-N2-N6-SQ4p,72.10000000000001,0,0.9429286122322084,0.0570714250206947
CCCCCCCCCCCCOCC(=N)COc3ccc(CC(=O)[O-])cc3,N3r-N2-N6-Q5n,77.0,0,0.9411907196044922,0.0588093027472496
CCCCCCCCCCCCOCC(=N)COc3ccc(CS(=O)(=O)[O-])cc3,N3r-N2-N6-Q4n,61.2,0,0.9431058764457704,0.0568941608071327
CCCCCCCCCCCCOCC(=N)COc3ccc(COP(=O)([O-])[O-])cc3,N3r-N2-N6-D,91.7,0,0.7893055081367493,0.2106944620609283
CCCCCCCCCCCCOCC(=N)COc3ccc(CC(N)C(=O)O)cc3,N3r-N2-N6-P6,40.1,0,0.8496981263160706,0.150301918387413
CCCCCCCCCCCCOCC(=N)COc3ccc(CNC(=[NH+])NC)cc3,N3r-N2-N6-SQ3p,60.7,0,0.8950671553611755,0.1049327850341796
CCCCCCCCCCCCOCC(=N)COc3ccc(C[N+](C)(C)C)cc3,N3r-N2-N6-Q2,45.6,0,0.9480323195457458,0.0519677139818668
CCCCCCCCCCCCOCC=NC[N+](C)(C)COc4ccc(C)cc4,N3r-N1a-Q2-N6,43.2,0,0.8494377732276917,0.1505622416734695
CCCCCCCCCCCCOCC=NCC(=O)OCC(=O)[O-],N3r-N1a-N4a-Q5n,69.8,0,0.6720811724662781,0.3279187977313995
CCCCCCCCCCCCOCC=NCC(=O)C[N+](C)(C)C,N3r-N1a-N5a-Q2,40.900000000000006,0,0.7614615559577942,0.2385384142398834
CCCCCCCCCCCCOCC=NCOc3ccc(C[NH3+])cc3,N3r-N1a-N6-SQ4p,69.7,0,0.864926278591156,0.1350737065076828
CCCCCCCCCCCCOCC=NCOc3ccc(CC(=O)[O-])cc3,N3r-N1a-N6-Q5n,74.6,0,0.8714252710342407,0.128574714064598
CCCCCCCCCCCCOCC=NCOc3ccc(CS(=O)(=O)[O-])cc3,N3r-N1a-N6-Q4n,58.8,0,0.8895979523658752,0.1104020625352859
CCCCCCCCCCCCOCC=NCOc3ccc(C[N+](C)(C)C)cc3,N3r-N1a-N6-Q2,43.2,0,0.9005174040794373,0.0994826033711433
CCCCCCCCCCCCOCC(=N)C[N+](C)(C)CO,N3r-N1a-Q2-P1,44.50000000000001,0,0.8135454058647156,0.1864546686410904
CCCCCCCCCCCCOCC(=N)C[N+](C)(C)CC(=O)N,N3r-N1a-Q2-P5,52.60000000000001,0,0.7057427167892456,0.2942573130130768
CCCCCCCCCCCCOCC(=N)C[N+](C)(C)CC(=O)NC,N3r-N1a-Q2-P3,48.400000000000006,0,0.8366597294807434,0.1633403152227401
CCCCCCCCCCCCOCC(=N)C[N+](C)(C)CC(=O)O,N3r-N1a-Q2-P2,46.60000000000001,0,0.7057427167892456,0.2942573130130768
CCCCCCCCCCCCOCC(=N)C[N+](C)(C)CC(=O)C,N3r-N1a-Q2-N5a,40.900000000000006,0,0.7095614671707153,0.2904385328292846
CCCCCCCCCCCCOCC(=N)COCC(=O)[O-],N3r-N1a-N3r-Q5n,68.39999999999999,0,0.7870758771896362,0.2129241377115249
CCCCCCCCCCCCOCC(=N)COC(=O)CS(=O)(=O)[O-],N3r-N1a-N4a-Q4n,54.0,0,0.8539758920669556,0.1460241079330444
CCCCCCCCCCCCOCC(=N)CNCC(=O)[O-],N3r-N1a-N4-Q5n,69.8,0,0.787075936794281,0.2129241228103637
CCCCCCCCCCCCOCC(=N)CN(C)CC(=O)[O-],N3r-N1a-N3a-Q5n,68.39999999999999,0,0.8038597702980042,0.1961401998996734
CCCCCCCCCCCCOCC(=N)COc3ccc(COP(=O)([O-])[O-])cc3,N3r-N1a-N6-D,89.3,0,0.7893055081367493,0.2106944620609283
CCCCCCCCCCCCOCC(=N)COc3ccc(CNC(=[NH+])NC)cc3,N3r-N1a-N6-SQ3p,58.3,0,0.8950670957565308,0.1049329042434692
CCCCCCCCCCCCOCOC[NH2+]COc4ccc(C)cc4,N3r-N3r-SQ3p-N6,64.8,0,0.9372366070747375,0.0627633854746818
CCCCCCCCCCCCOCOCNC(=[NH+])NCC(=O)O,N3r-N3r-SQ3p-P2,68.2,0,0.9138669967651368,0.086132988333702
CCCCCCCCCCCCOCOCNC(=[NH+])NCC(=O)OC,N3r-N3r-SQ3p-N4a,60.0,0,0.9729604125022888,0.0270395744591951
CCCCCCCCCCCCOCOC[NH2+]COc4ccc(C)cc4,N3r-N3r-SQ2p-N6,60.3,0,0.9372366070747375,0.0627633854746818
CCCCCCCCCCCCOCOC[N+](C)(C)CC=O,N3r-N3r-Q2-N5a,47.400000000000006,0,0.6999712586402893,0.3000287115573883
CCCCCCCCCCCCOCOC[N+](C)(C)CN,N3r-N3r-Q2-N6d,49.7,0,0.6291550397872925,0.3708449304103851
CCCCCCCCCCCCOCOC[N+](C)(C)CO,N3r-N3r-Q2-P1,51.00000000000001,0,0.6291550397872925,0.3708449304103851
CCCCCCCCCCCCOCOC[N+](C)(C)CC(=O)N,N3r-N3r-Q2-P5,59.10000000000001,0,0.650432825088501,0.349567174911499
CCCCCCCCCCCCOCOC[N+](C)(C)CC(=O)NC,N3r-N3r-Q2-P3,54.900000000000006,0,0.7638068199157715,0.2361931204795837
CCCCCCCCCCCCOCOC[N+](C)(C)CC(=O)N(C)C,N3r-N3r-Q2-P3a,54.900000000000006,0,0.8739980459213257,0.1260019093751907
CCCCCCCCCCCCOCOC[N+](C)(C)CC(=O)O,N3r-N3r-Q2-P2,53.10000000000001,0,0.650432825088501,0.349567174911499
CCCCCCCCCCCCOCOC[N+](C)(C)CC[N+](C)(C)C,N3r-N3r-Q2-Q1,64.10000000000001,0,0.7510756850242615,0.2489243447780609
CCCCCCCCCCCCOCOC[N+](C)(C)COC,N3r-N3r-Q2-N3r,43.50000000000001,0,0.6930465698242188,0.3069534301757812
CCCCCCCCCCCCOCOC[N+](C)(C)CC(OC)OC,N3r-N3r-Q2-N4a,44.900000000000006,0,0.5350310802459717,0.4649689197540283
CCCCCCCCCCCCOCOC[N+](C)(C)CNC,N3r-N3r-Q2-N4,44.900000000000006,0,0.6930465698242188,0.3069534301757812
CCCCCCCCCCCCOCOC[N+](C)(C)CN(C)C,N3r-N3r-Q2-N3a,43.50000000000001,0,0.6571180820465088,0.3428819179534912
CCCCCCCCCCCCOCOC[N+](C)(C)COc4ccc(C)cc4,N3r-N3r-Q2-N6,49.7,0,0.8950977325439453,0.104902297258377
CCCCCCCCCCCCOCOC[P+](C)(C)COc4ccc(C)cc4,N3r-N3r-Q1-N6,41.2,0,0.8950977325439453,0.104902297258377
CCCCCCCCCCCCOCOCC(=N)CC(=O)[O-],N3r-N3r-N2-Q5n,70.8,0,0.8165063261985779,0.1834936439990997
CCCCCCCCCCCCOCOCC(=N)CC(=O)[O-],N3r-N3r-N1a-Q5n,68.39999999999999,0,0.8165063261985779,0.1834936439990997
CCCCCCCCCCCCOCOCOC[NH3+],N3r-N3r-N3r-SQ4p,70.0,0,0.6805334687232971,0.3194665610790252
CCCCCCCCCCCCOCOCOCC(=O)[O-],N3r-N3r-N3r-Q5n,74.89999999999999,0,0.6833168864250183,0.3166831135749817
CCCCCCCCCCCCOCOCOCS(=O)(=O)[O-],N3r-N3r-N3r-Q4n,59.1,0,0.7423750758171082,0.2576248943805694
CCCCCCCCCCCCOCOCOC[N+](C)(C)C,N3r-N3r-N3r-Q2,43.5,0,0.6934438347816467,0.3065561652183532
CCCCCCCCCCCCOCOCC(=O)OC[NH3+],N3r-N3r-N4a-SQ4p,71.4,0,0.8994166254997253,0.1005833745002746
CCCCCCCCCCCCOCOCC(=O)OCC(=O)[O-],N3r-N3r-N4a-Q5n,76.3,0,0.9002898931503296,0.099710114300251
CCCCCCCCCCCCOCOCC(=O)OCS(=O)(=O)[O-],N3r-N3r-N4a-Q4n,60.5,0,0.961877942085266,0.0381220765411853
CCCCCCCCCCCCOCOCC(=O)OC[N+](C)(C)C,N3r-N3r-N4a-Q2,44.900000000000006,0,0.9701517224311828,0.0298482254147529
CCCCCCCCCCCCOCOCC(=O)C[NH3+],N3r-N3r-N5a-SQ4p,73.9,0,0.6957762241363525,0.3042237758636474
CCCCCCCCCCCCOCOCC(=O)CC(=O)[O-],N3r-N3r-N5a-Q5n,78.8,0,0.8165063261985779,0.1834936439990997
CCCCCCCCCCCCOCOCC(=O)CS(=O)(=O)[O-],N3r-N3r-N5a-Q4n,63.0,0,0.8514822125434875,0.1485177874565124
CCCCCCCCCCCCOCOCC(=O)CC(N)C(=O)O,N3r-N3r-N5a-P6,41.9,0,0.793221652507782,0.2067783623933792
CCCCCCCCCCCCOCOCC(=O)C[N+](C)(C)C,N3r-N3r-N5a-Q2,47.400000000000006,0,0.8584799766540527,0.1415200233459472
CCCCCCCCCCCCOCOCNC[NH3+],N3r-N3r-N4-SQ4p,71.4,0,0.6805334091186523,0.31946662068367
CCCCCCCCCCCCOCOCNCC(=O)[O-],N3r-N3r-N4-Q5n,76.3,0,0.6833168864250183,0.3166831135749817
CCCCCCCCCCCCOCOCNCS(=O)(=O)[O-],N3r-N3r-N4-Q4n,60.5,0,0.7423750758171082,0.2576248943805694
CCCCCCCCCCCCOCOCNC[N+](C)(C)C,N3r-N3r-N4-Q2,44.900000000000006,0,0.6934438347816467,0.3065561652183532
CCCCCCCCCCCCOCOCN(C)C[NH3+],N3r-N3r-N3a-SQ4p,70.0,0,0.5092856884002686,0.4907142519950866
CCCCCCCCCCCCOCOCN(C)CC(=O)[O-],N3r-N3r-N3a-Q5n,74.89999999999999,0,0.68094402551651,0.3190560042858124
CCCCCCCCCCCCOCOCN(C)CS(=O)(=O)[O-],N3r-N3r-N3a-Q4n,59.1,0,0.808082103729248,0.1919179260730743
CCCCCCCCCCCCOCOCN(C)C[N+](C)(C)C,N3r-N3r-N3a-Q2,43.5,0,0.763975977897644,0.2360240817070007
CCCCCCCCCCCCOCOCC(O)=CC(=O)[O-],N3r-N3r-P2-Q5n,84.5,0,0.5922035574913025,0.4077964425086975
CCCCCCCCCCCCOCOCC(O)=CS(=O)(=O)[O-],N3r-N3r-P2-Q4n,68.69999999999999,0,0.5875579118728638,0.4124420285224914
CCCCCCCCCCCCOCOCC(O)=CC[N+](C)(C)C,N3r-N3r-P2-Q1,44.6,0,0.6409706473350525,0.3590293228626251
CCCCCCCCCCCCOCOC=C(O)C[N+](C)(C)C,N3r-N3r-P2-Q2,53.1,0,0.5091696977615356,0.4908303022384643
CCCCCCCCCCCCOCOCC(O)(O)CC(=O)N,N3r-N3r-P4-P5,43.5,0,0.6504327654838562,0.3495672047138214
CCCCCCCCCCCCOCOCC(O)(O)CC[N+](C)(C)C,N3r-N3r-P4-Q1,48.5,0,0.7510756850242615,0.2489243447780609
CCCCCCCCCCCCOCOCC(O)(O)C[N+](C)(C)C,N3r-N3r-P4-Q2,57.0,0,0.7058272957801819,0.2941726446151733
CCCCCCCCCCCCOCOCC(O)(O)CC(O)(O)C,N3r-N3r-P4-P4,41.400000000000006,0,0.7058272957801819,0.2941726446151733
CCCCCCCCCCCCOCOCCc3ccN(C[NH3+])c3,N3r-N3r-N1-SQ4p,63.5,0,0.964143455028534,0.0358565710484981
CCCCCCCCCCCCOCOCCc3ccN(CC(=O)[O-])c3,N3r-N3r-N1-Q5n,68.39999999999999,0,0.9406818151474,0.0593181550502777
CCCCCCCCCCCCOCOCCc3ccN(CS(=O)(=O)[O-])c3,N3r-N3r-N1-Q4n,52.6,0,0.9744983911514282,0.0255016218870878
CCCCCCCCCCCCOCOCOc3ccc(C[NH3+])cc3,N3r-N3r-N6-SQ4p,76.2,0,0.9589937329292296,0.0410062372684478
CCCCCCCCCCCCOCOCOc3ccc(CC(=O)[O-])cc3,N3r-N3r-N6-Q5n,81.1,0,0.9343859553337096,0.0656140446662902
CCCCCCCCCCCCOCOCOc3ccc(CS(=O)(=O)[O-])cc3,N3r-N3r-N6-Q4n,65.3,0,0.9567994475364684,0.0432005152106285
CCCCCCCCCCCCOCOCOc3ccc(COP(=O)([O-])[O-])cc3,N3r-N3r-N6-D,95.8,0,0.7636401653289795,0.2363597899675369
CCCCCCCCCCCCOCOCOc3ccc(CC(N)C(=O)O)cc3,N3r-N3r-N6-P6,44.2,0,0.9080864787101746,0.0919134691357612
CCCCCCCCCCCCOCOCOc3ccc(CC[N+](C)(C)C)cc3,N3r-N3r-N6-Q1,41.2,0,0.9631226062774658,0.0368773825466632
CCCCCCCCCCCCOCOCOc3ccc(C[NH2+]C)cc3,N3r-N3r-N6-SQ3p,64.8,0,0.951175093650818,0.0488249771296978
CCCCCCCCCCCCOCOCOc3ccc(C[NH2+]C)cc3,N3r-N3r-N6-SQ2p,60.3,0,0.951175093650818,0.0488249771296978
CCCCCCCCCCCCOCOCOc3ccc(C[N+](C)(C)C)cc3,N3r-N3r-N6-Q2,49.7,0,0.9547868967056274,0.0452130809426307
CCCCCCCCCCCCOCOC(C)(C)OCC(=O)OCC(=O)[O-],N3r-N4a-N4a-Q5n,77.69999999999999,0,0.9271619319915771,0.0728380680084228
CCCCCCCCCCCCOCOC(C)(C)OCOc3ccc(CC(=O)[O-])cc3,N3r-N4a-N6-Q5n,82.5,0,0.8407469987869263,0.1592530161142349
CCCCCCCCCCCCOCOC(C)(C)OCOc3ccc(CS(=O)(=O)[O-])cc3,N3r-N4a-N6-Q4n,66.69999999999999,0,0.8944238424301147,0.10557621717453
CCCCCCCCCCCCOCOC(C)(C)OCOc3ccc(CC[N+](C)(C)C)cc3,N3r-N4a-N6-Q1,42.6,0,0.9139737486839294,0.0860262662172317
CCCCCCCCCCCCOCOC(C)(C)OCOc3ccc(C[N+](C)(C)C)cc3,N3r-N4a-N6-Q2,51.1,0,0.8897826075553894,0.1102173998951911
CCCCCCCCCCCCOCC(OC)(OC)COc3ccc(C[NH3+])cc3,N3r-N4a-N6-SQ4p,77.6,0,0.8516877889633179,0.1483122110366821
CCCCCCCCCCCCOCC(=O)OC[NH2+]CN,N3r-N4a-SQ3p-N6d,66.2,0,0.9532307386398317,0.0467691831290721
CCCCCCCCCCCCOCC(=O)OC[NH2+]CO,N3r-N4a-SQ3p-P1,67.5,0,0.9532307386398317,0.0467691831290721
CCCCCCCCCCCCOCC(=O)OC[NH2+]COc4ccc(C)cc4,N3r-N4a-SQ3p-N6,66.2,0,0.98702871799469,0.0129712410271167
CCCCCCCCCCCCOCC(=O)OCNC(=[NH+])NCC(=O)N,N3r-N4a-SQ3p-P5,75.6,0,0.916812300682068,0.0831877142190933
CCCCCCCCCCCCOCC(=O)OCNC(=[NH+])NCC(=O)NC,N3r-N4a-SQ3p-P3,71.4,0,0.9710968136787416,0.0289031434804201
CCCCCCCCCCCCOCC(=O)OCNC(=[NH+])NCC(=O)N(C)C,N3r-N4a-SQ3p-P3a,71.4,0,0.977382242679596,0.0226176958531141
CCCCCCCCCCCCOCC(=O)OCNC(=[NH+])NCC(=O)O,N3r-N4a-SQ3p-P2,69.6,0,0.916812300682068,0.0831877142190933
CCCCCCCCCCCCOCC(=O)OCNC(=[NH+])NCC(=O)OC,N3r-N4a-SQ3p-N4a,61.4,0,0.9710968136787416,0.0289031565189361
CCCCCCCCCCCCOCC(=O)OC[NH2+]CN,N3r-N4a-SQ2p-N6d,61.7,0,0.9532307386398317,0.0467691831290721
CCCCCCCCCCCCOCC(=O)OC[NH2+]CO,N3r-N4a-SQ2p-P1,63.0,0,0.9532307386398317,0.0467691831290721
CCCCCCCCCCCCOCC(=O)OC[NH2+]COc4ccc(C)cc4,N3r-N4a-SQ2p-N6,61.7,0,0.98702871799469,0.0129712410271167
CCCCCCCCCCCCOCC(=O)OC[N+](C)(C)CC(=O)Cl,N3r-N4a-Q2-N2ah,40.8,0,0.9102503657341005,0.0897495970129966
CCCCCCCCCCCCOCC(=O)OC[N+](C)(C)CC#N,N3r-N4a-Q2-N2a,40.8,0,0.9232770204544068,0.0767229795455932
CCCCCCCCCCCCOCC(=O)OC[N+](C)(C)CC=O,N3r-N4a-Q2-N5a,48.8,0,0.9707382321357728,0.0292618032544851
CCCCCCCCCCCCOCC(=O)OC[N+](C)(C)CN,N3r-N4a-Q2-N6d,51.10000000000001,0,0.9620516896247864,0.0379483215510845
CCCCCCCCCCCCOCC(=O)OC[N+](C)(C)CO,N3r-N4a-Q2-P1,52.400000000000006,0,0.9620516896247864,0.0379483141005039
CCCCCCCCCCCCOCC(=O)OC[N+](C)(C)CC(=O)N,N3r-N4a-Q2-P5,60.5,0,0.8979800343513489,0.1020199507474899
CCCCCCCCCCCCOCC(=O)OC[N+](C)(C)CC(=O)NC,N3r-N4a-Q2-P3,56.3,0,0.9753293991088868,0.0246706437319517
CCCCCCCCCCCCOCC(=O)OC[N+](C)(C)CC(=O)N(C)C,N3r-N4a-Q2-P3a,56.3,0,0.9799697995185852,0.0200301688164472
CCCCCCCCCCCCOCC(=O)OC[N+](C)(C)CC(=O)O,N3r-N4a-Q2-P2,54.5,0,0.8979800343513489,0.1020199730992317
CCCCCCCCCCCCOCC(=O)OC[N+](C)(C)CC[N+](C)(C)C,N3r-N4a-Q2-Q1,65.5,0,0.982219696044922,0.0177802983671426
CCCCCCCCCCCCOCC(=O)OC[N+](C)(C)CC(=N)C,N3r-N4a-Q2-N2,40.8,0,0.9102503657341005,0.0897495970129966
CCCCCCCCCCCCOCC(=O)OC[N+](C)(C)COC,N3r-N4a-Q2-N3r,44.900000000000006,0,0.972173810005188,0.0278261844068765
CCCCCCCCCCCCOCC(=O)OC[N+](C)(C)CC(OC)OC,N3r-N4a-Q2-N4a,46.3,0,0.9555957913398744,0.0444042086601257
CCCCCCCCCCCCOCC(=O)OC[N+](C)(C)CNC,N3r-N4a-Q2-N4,46.3,0,0.972173810005188,0.0278261844068765
CCCCCCCCCCCCOCC(=O)OC[N+](C)(C)CN(C)C,N3r-N4a-Q2-N3a,44.900000000000006,0,0.9719708561897278,0.0280292015522718
CCCCCCCCCCCCOCC(=O)OC[N+](C)(C)CC(O)(O)C,N3r-N4a-Q2-P4,58.400000000000006,0,0.9783976078033448,0.0216024294495582
CCCCCCCCCCCCOCC(=O)OC[N+](C)(C)COc4ccc(C)cc4,N3r-N4a-Q2-N6,51.10000000000001,0,0.9922587275505066,0.007741242647171
CCCCCCCCCCCCOCC(=O)OC[P+](C)(C)CN,N3r-N4a-Q1-N6d,42.6,0,0.9620516896247864,0.0379483215510845
CCCCCCCCCCCCOCC(=O)OC[P+](C)(C)CO,N3r-N4a-Q1-P1,43.9,0,0.9620516896247864,0.0379482544958591
CCCCCCCCCCCCOCC(=O)OC[P+](C)(C)CC(=O)N,N3r-N4a-Q1-P5,52.0,0,0.8979800343513489,0.1020199507474899
CCCCCCCCCCCCOCC(=O)OC[P+](C)(C)CC(=O)NC,N3r-N4a-Q1-P3,47.8,0,0.9753293991088868,0.0246706437319517
CCCCCCCCCCCCOCC(=O)OC[P+](C)(C)CC(=O)N(C)C,N3r-N4a-Q1-P3a,47.8,0,0.9799697995185852,0.0200301688164472
CCCCCCCCCCCCOCC(=O)OC[P+](C)(C)CC(=O)O,N3r-N4a-Q1-P2,46.0,0,0.8979800343513489,0.1020199730992317
CCCCCCCCCCCCOCC(=O)OC[P+](C)(C)CC(=O)C,N3r-N4a-Q1-N5a,40.3,0,0.9102503657341005,0.0897495970129966
CCCCCCCCCCCCOCC(=O)OC[P+](C)(C)COc4ccc(C)cc4,N3r-N4a-Q1-N6,42.6,0,0.9922587275505066,0.007741242647171
CCCCCCCCCCCCOCC(=O)OCC(=N)C[NH3+],N3r-N4a-N2-SQ4p,67.3,0,0.9526349306106568,0.0473650768399238
CCCCCCCCCCCCOCC(=O)OCC(=N)CC(=O)[O-],N3r-N4a-N2-Q5n,72.19999999999999,0,0.9098139405250548,0.0901860520243644
CCCCCCCCCCCCOCC(=O)OCC(=N)CS(=O)(=O)[O-],N3r-N4a-N2-Q4n,56.4,0,0.9609408378601074,0.0390592105686664
CCCCCCCCCCCCOCC(=O)OCC(=N)C[N+](C)(C)C,N3r-N4a-N2-Q2,40.8,0,0.973574697971344,0.0264253169298172
CCCCCCCCCCCCOCC(=O)OCC=NC[NH3+],N3r-N4a-N1a-SQ4p,64.9,0,0.8245283365249634,0.175471618771553
CCCCCCCCCCCCOCC(=O)OCC=NCC(=O)[O-],N3r-N4a-N1a-Q5n,69.8,0,0.6945122480392456,0.3054877817630768
CCCCCCCCCCCCOCC(=O)OCC(=N)CS(=O)(=O)[O-],N3r-N4a-N1a-Q4n,54.0,0,0.9609408378601074,0.0390591993927955
CCCCCCCCCCCCOCC(=O)OCOC[NH3+],N3r-N4a-N3r-SQ4p,71.4,0,0.9532307386398317,0.0467691831290721
CCCCCCCCCCCCOCC(=O)OCOCC(=O)[O-],N3r-N4a-N3r-Q5n,76.3,0,0.9080818891525269,0.0919181331992149
CCCCCCCCCCCCOCC(=O)OCOCS(=O)(=O)[O-],N3r-N4a-N3r-Q4n,60.5,0,0.9708486199378968,0.0291513502597808
CCCCCCCCCCCCOCC(=O)OCOC[N+](C)(C)C,N3r-N4a-N3r-Q2,44.900000000000006,0,0.9763048887252808,0.0236950498074293
CCCCCCCCCCCCOCC(=O)OCC(OC)(OC)C[N+](C)(C)C,N3r-N4a-N4a-Q2,46.3,0,0.9643073678016664,0.0356926806271076
CCCCCCCCCCCCOCC(=O)OCC(=O)OC[NH3+],N3r-N4a-N4a-SQ4p,72.8,0,0.97426176071167,0.0257382206618785
CCCCCCCCCCCCOCC(=O)OCC(=O)OCS(=O)(=O)[O-],N3r-N4a-N4a-Q4n,61.9,0,0.9624508619308472,0.0375492013990879
CCCCCCCCCCCCOCC(=O)OCC(=O)OCOP(=O)([O-])[O-],N3r-N4a-N4a-D,92.4,0,0.8920390009880066,0.1079609915614128
CCCCCCCCCCCCOCC(=O)OCC(=O)OCC(N)C(=O)O,N3r-N4a-N4a-P6,40.8,0,0.8728823661804199,0.1271176636219024
CCCCCCCCCCCCOCC(=O)OCC(=O)OC[NH2+]C,N3r-N4a-N4a-SQ3p,61.4,0,0.9552016854286194,0.0447982735931873
CCCCCCCCCCCCOCC(=O)OCC(=O)OC[NH2+]C,N3r-N4a-N4a-SQ2p,56.9,0,0.9552016854286194,0.0447982735931873
CCCCCCCCCCCCOCC(=O)OCC(=O)C[NH3+],N3r-N4a-N5a-SQ4p,75.30000000000001,0,0.9526349306106568,0.0473650768399238
CCCCCCCCCCCCOCC(=O)OCC(=O)CC(=O)[O-],N3r-N4a-N5a-Q5n,80.19999999999999,0,0.9098140001296996,0.0901860371232032
