smiles,bead_combined,delta_G_head_sum,prediction,positive,negative
CCCCCCCCCCCCOCOc2ccc(C[P+](C)(C)CO)cc2,N3r-N6-Q1-P1,48.7,0,0.9376203417778016,0.0623796544969081
CCCCCCCCCCCCOCOc2ccc(C[P+](C)(C)CC(=O)N)cc2,N3r-N6-Q1-P5,56.8,0,0.8421361446380615,0.157863900065422
CCCCCCCCCCCCOCOc2ccc(C[P+](C)(C)CC(=O)NC)cc2,N3r-N6-Q1-P3,52.6,0,0.9573896527290344,0.0426102802157402
CCCCCCCCCCCCOCOc2ccc(C[P+](C)(C)CC(=O)N(C)C)cc2,N3r-N6-Q1-P3a,52.6,0,0.9722219705581664,0.0277780257165431
CCCCCCCCCCCCOCOc2ccc(C[P+](C)(C)CC(=O)O)cc2,N3r-N6-Q1-P2,50.8,0,0.8421361446380615,0.157863900065422
CCCCCCCCCCCCOCOc2ccc(C[P+](C)(C)CC[N+](C)(C)C)cc2,N3r-N6-Q1-Q1,61.8,0,0.9308515787124634,0.069148413836956
CCCCCCCCCCCCOCOc2ccc(C[P+](C)(C)C[N+](C)(C)C)cc2,N3r-N6-Q1-Q2,70.30000000000001,0,0.9497247338294984,0.0502752289175987
CCCCCCCCCCCCOCOc2ccc(C[P+](C)(C)COC)cc2,N3r-N6-Q1-N3r,41.2,0,0.9143008589744568,0.0856991335749626
CCCCCCCCCCCCOCOc2ccc(C[P+](C)(C)CC(OC)OC)cc2,N3r-N6-Q1-N4a,42.6,0,0.8978770971298218,0.1021229475736618
CCCCCCCCCCCCOCOc2ccc(C[P+](C)(C)CC(=O)OC)cc2,N3r-N6-Q1-N4a,42.6,0,0.957389771938324,0.0426102764904499
CCCCCCCCCCCCOCOc2ccc(C[P+](C)(C)COC(=O)C)cc2,N3r-N6-Q1-N4a,42.6,0,0.9072125554084778,0.0927874371409416
CCCCCCCCCCCCOCOc2ccc(C[P+](C)(C)CC(=O)C)cc2,N3r-N6-Q1-N5a,45.1,0,0.8248211741447449,0.1751788258552551
CCCCCCCCCCCCOCOc2ccc(C[P+](C)(C)CNC)cc2,N3r-N6-Q1-N4,42.6,0,0.9143008589744568,0.0856991335749626
CCCCCCCCCCCCOCOc2ccc(C[P+](C)(C)CN(C)C)cc2,N3r-N6-Q1-N3a,41.2,0,0.9234986901283264,0.0765012428164482
CCCCCCCCCCCCOCOc2ccc(C[P+](C)(C)CC(O)=C)cc2,N3r-N6-Q1-P2,50.8,0,0.842136025428772,0.1578639894723892
CCCCCCCCCCCCOCOc2ccc(C[P+](C)(C)C=C(O)C)cc2,N3r-N6-Q1-P2,50.8,0,0.5218576192855835,0.4781423211097717
CCCCCCCCCCCCOCOc2ccc(C[P+](C)(C)COC(O)(C)C)cc2,N3r-N6-Q1-P2,50.8,0,0.9308515787124634,0.069148413836956
CCCCCCCCCCCCOCOc2ccc(C[P+](C)(C)CC(O)(O)C)cc2,N3r-N6-Q1-P4,54.7,0,0.9497247338294984,0.0502752289175987
CCCCCCCCCCCCOCOc2ccc(C[P+](C)(C)COc4ccc(C)cc4)cc2,N3r-N6-Q1-N6,47.400000000000006,0,0.9486952424049376,0.0513047724962234
CCCCCCCCCCCCOCOc2ccc(CC(=N)C[NH3+])cc2,N3r-N6-N2-SQ4p,72.10000000000001,0,0.941802978515625,0.0581970028579235
CCCCCCCCCCCCOCOc2ccc(CC(=N)CC(=O)[O-])cc2,N3r-N6-N2-Q5n,77.0,0,0.9323610663414,0.067638985812664
CCCCCCCCCCCCOCOc2ccc(CC(=N)CS(=O)(=O)[O-])cc2,N3r-N6-N2-Q4n,61.2,0,0.9708918929100036,0.0291081015020608
CCCCCCCCCCCCOCOc2ccc(CC(=N)CC(N)C(=O)O)cc2,N3r-N6-N2-P6,40.1,0,0.9381752014160156,0.0618247874081134
CCCCCCCCCCCCOCOc2ccc(CC(=N)C[NH2+]C)cc2,N3r-N6-N2-SQ3p,60.7,0,0.9450815320014954,0.0549184121191501
CCCCCCCCCCCCOCOc2ccc(CC(=N)C[NH2+]C)cc2,N3r-N6-N2-SQ2p,56.2,0,0.9450815320014954,0.0549184121191501
CCCCCCCCCCCCOCOc2ccc(CC(=N)C[N+](C)(C)C)cc2,N3r-N6-N2-Q2,45.6,0,0.9743256568908693,0.0256743561476469
CCCCCCCCCCCCOCOc2ccc(CC=NC[NH3+])cc2,N3r-N6-N1a-SQ4p,69.7,0,0.7779096961021423,0.2220902442932129
CCCCCCCCCCCCOCOc2ccc(CC=NCC(=O)[O-])cc2,N3r-N6-N1a-Q5n,74.6,0,0.8272489309310913,0.1727510690689087
CCCCCCCCCCCCOCOc2ccc(CC=NCS(=O)(=O)[O-])cc2,N3r-N6-N1a-Q4n,58.8,0,0.9298115968704224,0.0701883509755134
CCCCCCCCCCCCOCOc2ccc(CC=NC[N+](C)(C)C)cc2,N3r-N6-N1a-Q2,43.2,0,0.9032156467437744,0.0967843383550643
CCCCCCCCCCCCOCOc2ccc(CN=CC[NH3+])cc2,N3r-N6-N1a-SQ4p,69.7,0,0.7779096961021423,0.2220902442932129
CCCCCCCCCCCCOCOc2ccc(CN=CCC(=O)[O-])cc2,N3r-N6-N1a-Q5n,74.6,0,0.8272489309310913,0.1727510690689087
CCCCCCCCCCCCOCOc2ccc(CN=CCS(=O)(=O)[O-])cc2,N3r-N6-N1a-Q4n,58.8,0,0.9298115968704224,0.0701883509755134
CCCCCCCCCCCCOCOc2ccc(CN=CC[N+](C)(C)C)cc2,N3r-N6-N1a-Q2,43.2,0,0.9032157063484192,0.0967842489480972
CCCCCCCCCCCCOCOc2ccc(CC(=N)C[NH3+])cc2,N3r-N6-N1a-SQ4p,69.7,0,0.941802978515625,0.0581970028579235
CCCCCCCCCCCCOCOc2ccc(CC(=N)CC(=O)[O-])cc2,N3r-N6-N1a-Q5n,74.6,0,0.9323610663414,0.067638985812664
CCCCCCCCCCCCOCOc2ccc(CC(=N)CS(=O)(=O)[O-])cc2,N3r-N6-N1a-Q4n,58.8,0,0.9708918929100036,0.0291081015020608
CCCCCCCCCCCCOCOc2ccc(CC(=N)C[NH2+]C)cc2,N3r-N6-N1a-SQ3p,58.3,0,0.9450815320014954,0.0549184121191501
CCCCCCCCCCCCOCOc2ccc(CC(=N)C[NH2+]C)cc2,N3r-N6-N1a-SQ2p,53.8,0,0.9450815320014954,0.0549184270203113
CCCCCCCCCCCCOCOc2ccc(CC(=N)C[N+](C)(C)C)cc2,N3r-N6-N1a-Q2,43.2,0,0.9743256568908693,0.0256743561476469
CCCCCCCCCCCCOCOc2ccc(COC[NH3+])cc2,N3r-N6-N3r-SQ4p,76.2,0,0.948613166809082,0.0513867959380149
CCCCCCCCCCCCOCOc2ccc(COCC(=O)[O-])cc2,N3r-N6-N3r-Q5n,81.1,0,0.8954808115959167,0.1045192256569862
CCCCCCCCCCCCOCOc2ccc(COCS(=O)(=O)[O-])cc2,N3r-N6-N3r-Q4n,65.3,0,0.9723318219184875,0.0276682320982217
CCCCCCCCCCCCOCOc2ccc(COCOP(=O)([O-])[O-])cc2,N3r-N6-N3r-D,95.8,0,0.8258745074272156,0.1741255223751068
CCCCCCCCCCCCOCOc2ccc(COCC(N)C(=O)O)cc2,N3r-N6-N3r-P6,44.2,0,0.899389922618866,0.100610077381134
CCCCCCCCCCCCOCOc2ccc(COCC[N+](C)(C)C)cc2,N3r-N6-N3r-Q1,41.2,0,0.9684982895851136,0.0315017662942409
CCCCCCCCCCCCOCOc2ccc(COC[NH2+]C)cc2,N3r-N6-N3r-SQ3p,64.8,0,0.940192699432373,0.0598073415458202
CCCCCCCCCCCCOCOc2ccc(COC[NH+]=C(N)NC)cc2,N3r-N6-N3r-SQ3p,64.8,0,0.5484203696250916,0.4515797197818756
CCCCCCCCCCCCOCOc2ccc(COCNC(=[NH+])NC)cc2,N3r-N6-N3r-SQ3p,64.8,0,0.9590620398521424,0.0409379117190837
CCCCCCCCCCCCOCOc2ccc(COC[NH2+]C)cc2,N3r-N6-N3r-SQ2p,60.3,0,0.940192699432373,0.0598073415458202
CCCCCCCCCCCCOCOc2ccc(COC[N+](C)(C)C)cc2,N3r-N6-N3r-Q2,49.7,0,0.9627973437309264,0.0372026413679122
CCCCCCCCCCCCOCOc2ccc(COC[P+](C)(C)C)cc2,N3r-N6-N3r-Q1,41.2,0,0.9627973437309264,0.0372026413679122
CCCCCCCCCCCCOCOc2ccc(COCS(=O)C)cc2,N3r-N6-N3r-P6,44.2,0,0.9453123211860656,0.0546877235174179
CCCCCCCCCCCCOCOc2ccc(COC(C)(C)OC[NH3+])cc2,N3r-N6-N4a-SQ4p,77.6,0,0.963944673538208,0.0360553450882434
CCCCCCCCCCCCOCOc2ccc(COC(C)(C)OCC(=O)[O-])cc2,N3r-N6-N4a-Q5n,82.5,0,0.9364120960235596,0.0635878592729568
CCCCCCCCCCCCOCOc2ccc(COC(C)(C)OCS(=O)(=O)[O-])cc2,N3r-N6-N4a-Q4n,66.69999999999999,0,0.977896213531494,0.0221037473529577
CCCCCCCCCCCCOCOc2ccc(COC(C)(C)OCC[N+](C)(C)C)cc2,N3r-N6-N4a-Q1,42.6,0,0.9724372029304504,0.0275627933442592
CCCCCCCCCCCCOCOc2ccc(COC(C)(C)OC[N+](C)(C)C)cc2,N3r-N6-N4a-Q2,51.1,0,0.9776393175125122,0.0223606470972299
CCCCCCCCCCCCOCOc2ccc(COC(C)(C)OC[P+](C)(C)C)cc2,N3r-N6-N4a-Q1,42.6,0,0.9776393175125122,0.0223606470972299
CCCCCCCCCCCCOCOc2ccc(CC(OC)(OC)C[NH3+])cc2,N3r-N6-N4a-SQ4p,77.6,0,0.907471477985382,0.0925285220146179
CCCCCCCCCCCCOCOc2ccc(CC(OC)(OC)CC(=O)[O-])cc2,N3r-N6-N4a-Q5n,82.5,0,0.7137354016304016,0.2862645983695984
CCCCCCCCCCCCOCOc2ccc(CC(OC)(OC)CS(=O)(=O)[O-])cc2,N3r-N6-N4a-Q4n,66.69999999999999,0,0.8185849189758301,0.1814150661230087
CCCCCCCCCCCCOCOc2ccc(CC(OC)(OC)CC[N+](C)(C)C)cc2,N3r-N6-N4a-Q1,42.6,0,0.8387743234634399,0.1612256467342376
CCCCCCCCCCCCOCOc2ccc(CC(OC)(OC)C[N+](C)(C)C)cc2,N3r-N6-N4a-Q2,51.1,0,0.8128315806388855,0.1871684491634369
CCCCCCCCCCCCOCOc2ccc(CC(=O)OC[NH3+])cc2,N3r-N6-N4a-SQ4p,77.6,0,0.9681585431098938,0.0318414755165576
CCCCCCCCCCCCOCOc2ccc(CC(=O)OCC(=O)[O-])cc2,N3r-N6-N4a-Q5n,82.5,0,0.9541332721710204,0.0458666980266571
CCCCCCCCCCCCOCOc2ccc(CC(=O)OCS(=O)(=O)[O-])cc2,N3r-N6-N4a-Q4n,66.69999999999999,0,0.9821658730506896,0.017834149301052
CCCCCCCCCCCCOCOc2ccc(CC(=O)OCOP(=O)([O-])[O-])cc2,N3r-N6-N4a-D,97.2,0,0.9399223923683168,0.0600776337087154
CCCCCCCCCCCCOCOc2ccc(CC(=O)OCC(N)C(=O)O)cc2,N3r-N6-N4a-P6,45.6,0,0.9425669312477112,0.0574331060051918
CCCCCCCCCCCCOCOc2ccc(CC(=O)OCC[N+](C)(C)C)cc2,N3r-N6-N4a-Q1,42.6,0,0.989098310470581,0.0109017258509993
CCCCCCCCCCCCOCOc2ccc(CC(=O)OC[NH2+]C)cc2,N3r-N6-N4a-SQ3p,66.19999999999999,0,0.963397204875946,0.0366027615964412
CCCCCCCCCCCCOCOc2ccc(CC(=O)OC[NH+]=C(N)NC)cc2,N3r-N6-N4a-SQ3p,66.19999999999999,0,0.6800635457038879,0.3199364244937897
CCCCCCCCCCCCOCOc2ccc(CC(=O)OCNC(=[NH+])NC)cc2,N3r-N6-N4a-SQ3p,66.19999999999999,0,0.9685008525848388,0.0314991176128387
CCCCCCCCCCCCOCOc2ccc(CC(=O)OC[NH2+]C)cc2,N3r-N6-N4a-SQ2p,61.7,0,0.963397204875946,0.0366027876734733
CCCCCCCCCCCCOCOc2ccc(CC(=O)OC[N+](C)(C)C)cc2,N3r-N6-N4a-Q2,51.1,0,0.9855986833572388,0.0144013212993741
CCCCCCCCCCCCOCOc2ccc(CC(=O)OC[P+](C)(C)C)cc2,N3r-N6-N4a-Q1,42.6,0,0.9855986833572388,0.0144013212993741
CCCCCCCCCCCCOCOc2ccc(CC(=O)OCS(=O)C)cc2,N3r-N6-N4a-P6,45.6,0,0.9779887795448304,0.0220111813396215
CCCCCCCCCCCCOCOc2ccc(COC(=O)C[NH3+])cc2,N3r-N6-N4a-SQ4p,77.6,0,0.9535649418830872,0.0464350953698158
CCCCCCCCCCCCOCOc2ccc(COC(=O)CC(=O)[O-])cc2,N3r-N6-N4a-Q5n,82.5,0,0.9538084268569946,0.0461915358901023
CCCCCCCCCCCCOCOc2ccc(COC(=O)CS(=O)(=O)[O-])cc2,N3r-N6-N4a-Q4n,66.69999999999999,0,0.9864869117736816,0.0135130593553185
CCCCCCCCCCCCOCOc2ccc(COC(=O)COP(=O)([O-])[O-])cc2,N3r-N6-N4a-D,97.2,0,0.9468548893928528,0.0531451180577278
CCCCCCCCCCCCOCOc2ccc(COC(=O)CC(N)C(=O)O)cc2,N3r-N6-N4a-P6,45.6,0,0.9647715091705322,0.0352285206317901
CCCCCCCCCCCCOCOc2ccc(COC(=O)CC[N+](C)(C)C)cc2,N3r-N6-N4a-Q1,42.6,0,0.9910157918930054,0.0089841801673173
CCCCCCCCCCCCOCOc2ccc(COC(=O)C[NH2+]C)cc2,N3r-N6-N4a-SQ3p,66.19999999999999,0,0.9378053545951844,0.0621946454048156
CCCCCCCCCCCCOCOc2ccc(COC(=O)C[NH+]=C(N)NC)cc2,N3r-N6-N4a-SQ3p,66.19999999999999,0,0.6960157752037048,0.3039842545986175
CCCCCCCCCCCCOCOc2ccc(COC(=O)CNC(=[NH+])NC)cc2,N3r-N6-N4a-SQ3p,66.19999999999999,0,0.975136399269104,0.0248635932803154
CCCCCCCCCCCCOCOc2ccc(COC(=O)C[NH2+]C)cc2,N3r-N6-N4a-SQ2p,61.7,0,0.9378053545951844,0.0621946454048156
CCCCCCCCCCCCOCOc2ccc(COC(=O)C[N+](C)(C)C)cc2,N3r-N6-N4a-Q2,51.1,0,0.987223505973816,0.0127765042707324
CCCCCCCCCCCCOCOc2ccc(COC(=O)C[P+](C)(C)C)cc2,N3r-N6-N4a-Q1,42.6,0,0.987223505973816,0.0127765042707324
CCCCCCCCCCCCOCOc2ccc(COC(=O)CS(=O)C)cc2,N3r-N6-N4a-P6,45.6,0,0.982426643371582,0.0175733175128698
CCCCCCCCCCCCOCOc2ccc(CC(=O)C[NH3+])cc2,N3r-N6-N5a-SQ4p,80.1,0,0.941802978515625,0.0581970028579235
CCCCCCCCCCCCOCOc2ccc(CC(=O)CC(=O)[O-])cc2,N3r-N6-N5a-Q5n,85.0,0,0.9323610663414,0.067638985812664
CCCCCCCCCCCCOCOc2ccc(CC(=O)CS(=O)(=O)[O-])cc2,N3r-N6-N5a-Q4n,69.19999999999999,0,0.9708918929100036,0.0291081015020608
CCCCCCCCCCCCOCOc2ccc(CC(=O)COP(=O)([O-])[O-])cc2,N3r-N6-N5a-D,99.7,0,0.9197893738746644,0.0802106484770774
CCCCCCCCCCCCOCOc2ccc(CC(=O)CC(=O)N)cc2,N3r-N6-N5a-P5,40.1,0,0.9323610663414,0.067638985812664
CCCCCCCCCCCCOCOc2ccc(CC(=O)CC(N)C(=O)O)cc2,N3r-N6-N5a-P6,48.1,0,0.9381752014160156,0.0618247725069522
CCCCCCCCCCCCOCOc2ccc(CC(=O)CC[N+](C)(C)C)cc2,N3r-N6-N5a-Q1,45.1,0,0.9833330512046814,0.0166669376194477
CCCCCCCCCCCCOCOc2ccc(CC(=O)C[NH2+]C)cc2,N3r-N6-N5a-SQ3p,68.69999999999999,0,0.9450815320014954,0.0549184121191501
CCCCCCCCCCCCOCOc2ccc(CC(=O)C[NH+]=C(N)NC)cc2,N3r-N6-N5a-SQ3p,68.69999999999999,0,0.6078594923019409,0.3921405076980591
CCCCCCCCCCCCOCOc2ccc(CC(=O)CNC(=[NH+])NC)cc2,N3r-N6-N5a-SQ3p,68.69999999999999,0,0.9634264707565308,0.036573551595211
CCCCCCCCCCCCOCOc2ccc(CC(=O)C[NH2+]C)cc2,N3r-N6-N5a-SQ2p,64.19999999999999,0,0.9450815320014954,0.0549184121191501
CCCCCCCCCCCCOCOc2ccc(CC(=O)C[N+](C)(C)C)cc2,N3r-N6-N5a-Q2,53.6,0,0.9743256568908693,0.0256743561476469
CCCCCCCCCCCCOCOc2ccc(CC(=O)C[P+](C)(C)C)cc2,N3r-N6-N5a-Q1,45.1,0,0.9743256568908693,0.0256743561476469
CCCCCCCCCCCCOCOc2ccc(CC(=O)CS(=O)C)cc2,N3r-N6-N5a-P6,48.1,0,0.9551050066947936,0.0448949486017227
CCCCCCCCCCCCOCOc2ccc(CNC[NH3+])cc2,N3r-N6-N4-SQ4p,77.6,0,0.948613166809082,0.0513867959380149
CCCCCCCCCCCCOCOc2ccc(CNCC(=O)[O-])cc2,N3r-N6-N4-Q5n,82.5,0,0.8954808115959167,0.1045192256569862
CCCCCCCCCCCCOCOc2ccc(CNCS(=O)(=O)[O-])cc2,N3r-N6-N4-Q4n,66.69999999999999,0,0.9723318219184875,0.0276682265102863
CCCCCCCCCCCCOCOc2ccc(CNCOP(=O)([O-])[O-])cc2,N3r-N6-N4-D,97.2,0,0.8258747458457947,0.1741252392530441
CCCCCCCCCCCCOCOc2ccc(CNCC(N)C(=O)O)cc2,N3r-N6-N4-P6,45.6,0,0.899389922618866,0.100610077381134
CCCCCCCCCCCCOCOc2ccc(CNCC[N+](C)(C)C)cc2,N3r-N6-N4-Q1,42.6,0,0.9684982895851136,0.0315017662942409
CCCCCCCCCCCCOCOc2ccc(CNC[NH2+]C)cc2,N3r-N6-N4-SQ3p,66.19999999999999,0,0.940192699432373,0.0598073564469814
CCCCCCCCCCCCOCOc2ccc(CNC[NH+]=C(N)NC)cc2,N3r-N6-N4-SQ3p,66.19999999999999,0,0.5484203696250916,0.4515796303749084
CCCCCCCCCCCCOCOc2ccc(CNCNC(=[NH+])NC)cc2,N3r-N6-N4-SQ3p,66.19999999999999,0,0.9590620398521424,0.0409379117190837
CCCCCCCCCCCCOCOc2ccc(CNC[NH2+]C)cc2,N3r-N6-N4-SQ2p,61.7,0,0.940192699432373,0.0598073564469814
CCCCCCCCCCCCOCOc2ccc(CNC[N+](C)(C)C)cc2,N3r-N6-N4-Q2,51.1,0,0.9627973437309264,0.0372026413679122
CCCCCCCCCCCCOCOc2ccc(CNC[P+](C)(C)C)cc2,N3r-N6-N4-Q1,42.6,0,0.9627973437309264,0.0372026413679122
CCCCCCCCCCCCOCOc2ccc(CNCS(=O)C)cc2,N3r-N6-N4-P6,45.6,0,0.9453123211860656,0.0546877086162567
CCCCCCCCCCCCOCOc2ccc(CN(C)C[NH3+])cc2,N3r-N6-N3a-SQ4p,76.2,0,0.9044795036315918,0.0955204516649246
CCCCCCCCCCCCOCOc2ccc(CN(C)CC(=O)[O-])cc2,N3r-N6-N3a-Q5n,81.1,0,0.8983714580535889,0.1016285344958305
CCCCCCCCCCCCOCOc2ccc(CN(C)CS(=O)(=O)[O-])cc2,N3r-N6-N3a-Q4n,65.3,0,0.9735715389251708,0.0264284703880548
CCCCCCCCCCCCOCOc2ccc(CN(C)COP(=O)([O-])[O-])cc2,N3r-N6-N3a-D,95.8,0,0.6439722776412964,0.356027752161026
CCCCCCCCCCCCOCOc2ccc(CN(C)CC(N)C(=O)O)cc2,N3r-N6-N3a-P6,44.2,0,0.8361067771911621,0.1638932675123214
CCCCCCCCCCCCOCOc2ccc(CN(C)CC[N+](C)(C)C)cc2,N3r-N6-N3a-Q1,41.2,0,0.9108946323394777,0.089105412364006
CCCCCCCCCCCCOCOc2ccc(CN(C)C[NH2+]C)cc2,N3r-N6-N3a-SQ3p,64.8,0,0.8869895339012146,0.1130103766918182
CCCCCCCCCCCCOCOc2ccc(CN(C)CNC(=[NH+])NC)cc2,N3r-N6-N3a-SQ3p,64.8,0,0.8429241180419922,0.1570758819580078
CCCCCCCCCCCCOCOc2ccc(CN(C)C[NH2+]C)cc2,N3r-N6-N3a-SQ2p,60.3,0,0.8869895339012146,0.1130104064941406
CCCCCCCCCCCCOCOc2ccc(CN(C)C[N+](C)(C)C)cc2,N3r-N6-N3a-Q2,49.7,0,0.950395166873932,0.0496048592031002
CCCCCCCCCCCCOCOc2ccc(CN(C)C[P+](C)(C)C)cc2,N3r-N6-N3a-Q1,41.2,0,0.950395166873932,0.0496048592031002
CCCCCCCCCCCCOCOc2ccc(CN(C)CS(=O)C)cc2,N3r-N6-N3a-P6,44.2,0,0.9240932464599608,0.0759067088365554
CCCCCCCCCCCCOCOc2ccc(CC(O)=C[NH3+])cc2,N3r-N6-P2-SQ4p,85.80000000000001,0,0.5173807144165039,0.4826193153858185
CCCCCCCCCCCCOCOc2ccc(CC(O)=CC(=O)[O-])cc2,N3r-N6-P2-Q5n,90.7,0,0.7528015971183777,0.2471984475851059
CCCCCCCCCCCCOCOc2ccc(CC(O)=CS(=O)(=O)[O-])cc2,N3r-N6-P2-Q4n,74.9,0,0.9554385542869568,0.0445614233613014
CCCCCCCCCCCCOCOc2ccc(CC(O)=CC(=O)N)cc2,N3r-N6-P2-P5,45.8,0,0.7528015971183777,0.2471984475851059
CCCCCCCCCCCCOCOc2ccc(CC(O)=CC(=O)NC)cc2,N3r-N6-P2-P3,41.6,0,0.8162029385566711,0.1837970912456512
CCCCCCCCCCCCOCOc2ccc(CC(O)=CC(=O)N(C)C)cc2,N3r-N6-P2-P3a,41.6,0,0.8667001724243164,0.1332998126745224
CCCCCCCCCCCCOCOc2ccc(CC(O)=CC[N+](C)(C)C)cc2,N3r-N6-P2-Q1,50.8,0,0.8489094376564026,0.151090532541275
CCCCCCCCCCCCOCOc2ccc(CC(O)=C[NH2+]C)cc2,N3r-N6-P2-SQ3p,74.4,0,0.5479803681373596,0.4520196914672851
CCCCCCCCCCCCOCOc2ccc(CC(O)=C[NH2+]C)cc2,N3r-N6-P2-SQ2p,69.9,0,0.5479803681373596,0.4520196914672851
CCCCCCCCCCCCOCOc2ccc(CC(O)=C[N+](C)(C)C)cc2,N3r-N6-P2-Q2,59.3,0,0.8967315554618835,0.1032684743404388
CCCCCCCCCCCCOCOc2ccc(CC(O)=C[P+](C)(C)C)cc2,N3r-N6-P2-Q1,50.8,0,0.8967315554618835,0.1032684743404388
CCCCCCCCCCCCOCOc2ccc(CC(O)=CC(O)(O)C)cc2,N3r-N6-P2-P4,43.7,0,0.8967315554618835,0.103268451988697
CCCCCCCCCCCCOCOc2ccc(C=C(O)C[NH3+])cc2,N3r-N6-P2-SQ4p,85.80000000000001,0,0.6362694501876831,0.3637305796146393
CCCCCCCCCCCCOCOc2ccc(C=C(O)CC(=O)[O-])cc2,N3r-N6-P2-Q5n,90.7,0,0.8487714529037476,0.1512284874916076
CCCCCCCCCCCCOCOc2ccc(C=C(O)CS(=O)(=O)[O-])cc2,N3r-N6-P2-Q4n,74.9,0,0.9459519386291504,0.0540480390191078
CCCCCCCCCCCCOCOc2ccc(C=C(O)CC(=O)N)cc2,N3r-N6-P2-P5,45.8,0,0.8487714529037476,0.1512284874916076
CCCCCCCCCCCCOCOc2ccc(C=C(O)CC(=O)NC)cc2,N3r-N6-P2-P3,41.6,0,0.9475984573364258,0.0524015463888645
CCCCCCCCCCCCOCOc2ccc(C=C(O)CC(=O)N(C)C)cc2,N3r-N6-P2-P3a,41.6,0,0.982177734375,0.0178222768008708
CCCCCCCCCCCCOCOc2ccc(C=C(O)CC[N+](C)(C)C)cc2,N3r-N6-P2-Q1,50.8,0,0.9643679857254028,0.0356319956481456
CCCCCCCCCCCCOCOc2ccc(C=C(O)C[NH2+]C)cc2,N3r-N6-P2-SQ3p,74.4,0,0.6587137579917908,0.3412861824035644
CCCCCCCCCCCCOCOc2ccc(C=C(O)C[NH2+]C)cc2,N3r-N6-P2-SQ2p,69.9,0,0.6587137579917908,0.3412861824035644
CCCCCCCCCCCCOCOc2ccc(C=C(O)C[N+](C)(C)C)cc2,N3r-N6-P2-Q2,59.3,0,0.9502824544906616,0.0497174896299839
CCCCCCCCCCCCOCOc2ccc(C=C(O)C[P+](C)(C)C)cc2,N3r-N6-P2-Q1,50.8,0,0.9502824544906616,0.0497174896299839
CCCCCCCCCCCCOCOc2ccc(C=C(O)CC(O)(O)C)cc2,N3r-N6-P2-P4,43.7,0,0.9502824544906616,0.0497175231575965
CCCCCCCCCCCCOCOc2ccc(COC(O)CC(=O)N)cc2,N3r-N6-P2-P5,45.8,0,0.9301443099975586,0.0698556900024414
CCCCCCCCCCCCOCOc2ccc(COC(O)CC(=O)NC)cc2,N3r-N6-P2-P3,41.6,0,0.9789577722549438,0.0210422165691852
CCCCCCCCCCCCOCOc2ccc(COC(O)CC(=O)N(C)C)cc2,N3r-N6-P2-P3a,41.6,0,0.9836977124214172,0.0163023639470338
CCCCCCCCCCCCOCOc2ccc(CC(O)OCC(=O)N)cc2,N3r-N6-P2-P5,45.8,0,0.7712147831916809,0.2287852764129638
CCCCCCCCCCCCOCOc2ccc(CC(O)OCC(=O)NC)cc2,N3r-N6-P2-P3,41.6,0,0.9325008392333984,0.0674991831183433
CCCCCCCCCCCCOCOc2ccc(CC(O)OCC(=O)N(C)C)cc2,N3r-N6-P2-P3a,41.6,0,0.9807915091514589,0.019208513200283
CCCCCCCCCCCCOCOc2ccc(CC(O)(O)C[NH3+])cc2,N3r-N6-P4-SQ4p,89.7,0,0.9376203417778016,0.0623796768486499
CCCCCCCCCCCCOCOc2ccc(CC(O)(O)CC(=O)[O-])cc2,N3r-N6-P4-Q5n,94.6,0,0.8421361446380615,0.157863900065422
CCCCCCCCCCCCOCOc2ccc(CC(O)(O)CS(=O)(=O)[O-])cc2,N3r-N6-P4-Q4n,78.8,0,0.9573253989219666,0.0426746234297752
CCCCCCCCCCCCOCOc2ccc(CC(O)(O)CN)cc2,N3r-N6-P4-N6d,40.3,0,0.9376203417778016,0.0623796768486499
CCCCCCCCCCCCOCOc2ccc(CC(O)(O)CO)cc2,N3r-N6-P4-P1,41.6,0,0.9376203417778016,0.0623796768486499
CCCCCCCCCCCCOCOc2ccc(CC(O)(O)CC(=O)N)cc2,N3r-N6-P4-P5,49.7,0,0.8421361446380615,0.157863900065422
CCCCCCCCCCCCOCOc2ccc(CC(O)(O)CC(=O)NC)cc2,N3r-N6-P4-P3,45.5,0,0.9573896527290344,0.0426102802157402
CCCCCCCCCCCCOCOc2ccc(CC(O)(O)CC(=O)N(C)C)cc2,N3r-N6-P4-P3a,45.5,0,0.9722219705581664,0.0277780387550592
CCCCCCCCCCCCOCOc2ccc(CC(O)(O)CC(=O)O)cc2,N3r-N6-P4-P2,43.7,0,0.8421361446380615,0.157863900065422
CCCCCCCCCCCCOCOc2ccc(CC(O)(O)CC[N+](C)(C)C)cc2,N3r-N6-P4-Q1,54.7,0,0.9308515787124634,0.069148413836956
CCCCCCCCCCCCOCOc2ccc(CC(O)(O)C[NH2+]C)cc2,N3r-N6-P4-SQ3p,78.3,0,0.9143008589744568,0.0856991335749626
CCCCCCCCCCCCOCOc2ccc(CC(O)(O)C[NH2+]C)cc2,N3r-N6-P4-SQ2p,73.8,0,0.9143008589744568,0.0856991335749626
CCCCCCCCCCCCOCOc2ccc(CC(O)(O)C[N+](C)(C)C)cc2,N3r-N6-P4-Q2,63.2,0,0.9497247338294984,0.0502752289175987
